1073,9058
1074,9943
1075,7468
1076,8399
1077,1534
1078,3336
1079,9829
1080,1352
1081,2387
1082,7910
1083,8741
1084,7714
1085,5190
1086,9870
1087,8882
1088,5813
1089,2468
1090,1118
1091,7934
1092,3810
1093,2937
1094,3871
1095,9767
1096,9309
1097,4422
1098,5490
1099,6550
1100,3879
1101,8951
1102,8418
1103,6245
1104,6648
1105,7616
1106,2007
1107,2090
1108,9625
1109,3319
1110,5027
1111,9029
1112,9795
1113,1133
1114,2714
1115,2965
1116,9098
1117,9434
1118,6507
1119,8501
1120,3893
1121,8573
1122,8571
1123,2444
1124,9061
1125,3713
1126,6222
1127,6788
1128,4461
1129,3088
1130,1000
1131,4820
1132,8211
1133,5231
1134,9678
1135,8171
1136,5181
1137,7101
1138,8785
1139,8878
1140,8689
1141,5751
1142,2821
1143,4078
1144,7651
1145,7282
1146,5559
1147,6711
1148,8494
1149,3794
1150,4126
1151,3018
1152,6381
1153,1870
1154,4373
1155,3536
1156,2234
1157,7314
1158,7031
1159,4852
1160,9563
1161,3745
1162,8236
1163,2264
1164,8497
1165,4565
1166,6770
1167,5767
1168,2910
1169,1853
1170,5630
1171,2390
1172,6527
1173,2259
1174,6278
1175,3456
1176,1978
1177,8783
1178,5061
1179,7196
1180,5765
1181,4728
1182,8231
1183,6585
1184,1795
1185,1426
1186,5637
1187,1005
1188,9664
1189,8020
1190,9523
1191,6693
1192,7949
1193,9913
1194,8771
1195,9372
1196,2994
1197,4875
1198,1655
1199,1393
1200,7100
1201,2595
1202,6051
1203,8159
1204,8508
1205,8814
1206,3428
1207,5293
1208,8036
1209,1828
1210,7101
1211,7895
1212,4400
1213,2802
1214,1191
1215,9925
1216,5132
1217,4611
1218,6099
1219,4580
1220,2203
1221,5653
1222,3024
1223,2287
1224,5834
1225,4152
1226,1885
1227,3711
1228,5913
1229,3139
1230,5185
1231,4300
1232,8601
1233,2837
1234,7908
1235,4649
1236,3805
1237,3704
1238,8744
1239,9076
1240,9796
1241,7516
1242,5279
1243,3483
1244,8826
1245,6946
1246,4467
1247,3108
1248,8835
1249,3692
1250,9911
1251,4074
1252,1080
1253,8344
1254,2635
1255,4166
1256,9646
1257,9808
1258,5724
1259,9113
1260,3167
1261,2068
1262,8473
1263,1817
1264,4605
1265,2136
1266,4706
1267,4982
1268,9577
1269,2299
1270,6042
1271,4005
1272,5506
1273,2551
1274,2637
1275,3535
1276,6179
1277,3429
1278,3865
1279,6173
1280,2723
1281,7654
1282,7717
1283,2117
1284,8431
1285,3627
1286,4647
1287,6811
1288,5706
1289,3798
1290,2040
1291,6309
1292,3693
1293,6961
1294,8299
1295,5416
1296,2384
1297,9988
1298,6179
1299,9822
1300,9318
1301,6566
1302,3448
1303,9359
1304,9781
1305,7052
1306,1099
1307,4873
1308,1126
1309,9135
1310,6235
1311,6258
1312,9182
1313,9475
1314,8973
1315,4502
1316,6495
1317,8993
1318,9938
1319,9574
1320,1585
1321,6988
1322,1334
1323,1758
1324,8433
1325,5975
1326,1982
1327,2414
1328,9789
1329,7069
1330,2360
1331,8425
1332,6733
1333,9253
1334,4147
1335,1356
1336,3169
1337,6741
1338,4111
1339,5967
1340,3497
1341,5379
1342,6719
1343,2072
1344,1849
1345,7591
1346,8572
1347,4419
1348,7678
1349,5657
1350,5850
1351,5869
1352,3125
1353,4826
1354,6799
1355,5467
1356,4662
1357,3003
1358,1693
1359,3906
1360,6022
1361,1503
1362,2818
1363,7208
1364,1256
1365,6138
1366,2626
1367,3836
1368,7008
1369,7240
1370,4564
1371,6758
1372,2768
1373,8545
1374,8754
1375,3086
1376,7040
1377,1562
1378,8888
1379,2320
1380,1735
1381,5924
1382,4214
1383,2350
1384,3523
1385,5673
1386,3401
1387,9051
1388,3027
1389,4871
1390,8587
1391,9532
1392,2615
1393,3441
1394,8618
1395,4787
1396,5870
1397,5714
1398,2112
1399,2852
1400,7139
1401,7195
1402,7581
1403,1519
1404,3891
1405,9463
1406,1607
1407,3948
1408,1468
1409,4869
1410,7458
1411,9611
1412,8254
1413,7572
1414,2879
1415,1463
1416,7290
1417,7968
1418,3105
1419,2661
1420,2629
1421,8960
1422,6976
1423,4371
1424,6306
1425,5555
1426,8027
1427,3666
1428,6194
1429,8663
1430,1921
1431,5830
1432,3644
1433,6496
1434,4824
1435,3003
1436,7411
1437,7060
1438,2353
1439,4058
1440,1836
1441,9575
1442,3386
1443,4702
1444,1698
1445,5214
1446,6022
1447,6145
1448,5419
1449,8879
1450,3648
1451,5891
1452,9111
1453,4374
1454,3406
1455,7601
1456,8742
1457,9834
1458,4879
1459,8235
1460,6036
1461,7198
1462,9033
1463,8500
1464,3714
1465,3323
1466,9261
1467,5521
1468,9790
1469,5898
1470,5221
1471,9004
1472,9621
1473,2184
1474,7794
1475,1872
1476,3090
1477,7924
1478,1149
1479,6963
1480,2239
1481,8101
1482,2189
1483,1621
1484,2717
1485,5391
1486,4736
1487,1227
1488,8341
1489,2023
1490,7494
1491,7099
1492,1913
1493,4588
1494,3576
1495,1842
1496,3117
1497,6248
1498,8145
1499,9195
1500,8000
1501,3541
1502,9054
1503,4306
1504,6132
1505,2087
1506,3993
1507,8339
1508,8018
1509,3489
1510,2354
1511,2784
1512,4070
1513,9374
1514,5177
1515,8001
1516,4091
1517,4265
1518,7298
1519,6072
1520,3705
1521,9976
1522,7429
1523,7254
1524,9931
1525,8077
1526,3479
1527,2032
1528,9084
1529,1375
1530,5679
1531,4386
1532,4431
1533,3807
1534,3715
1535,5139
1536,2763
1537,1316
1538,6992
1539,7176
1540,7183
1541,2894
1542,3087
1543,7248
1544,8424
1545,9104
1546,7529
1547,5438
1548,5101
1549,9351
1550,7177
1551,9383
1552,4141
1553,7546
1554,1892
1555,2983
1556,3224
1557,9555
1558,4905
1559,8405
1560,1997
1561,7728
1562,3161
1563,9362
1564,5453
1565,5232
1566,2745
1567,7642
1568,6061
1569,6376
1570,9913
1571,9668
1572,2581
1573,8018
1574,1246
1575,6069
1576,1726
1577,1703
1578,5513
1579,7569
1580,5895
1581,1679
1582,9995
1583,8046
1584,9895
1585,1249
1586,6777
1587,4790
1588,9506
1589,6838
1590,2374
1591,7221
1592,1528
1593,6690
1594,9448
1595,8503
1596,2820
1597,6568
1598,2858
1599,2278
1600,2732
1601,7460
1602,5601
1603,6132
1604,3761
1605,2040
1606,2167
1607,3941
1608,4156
1609,5247
1610,2247
1611,7047
1612,2327
1613,2077
1614,6812
1615,2004
1616,2203
1617,3390
1618,4365
1619,2029
1620,3833
1621,3148
1622,3952
1623,1269
1624,5812
1625,7274
1626,1830
1627,9503
1628,7508
1629,8562
1630,5806
1631,2389
1632,1753
1633,1673
1634,6714
1635,3252
1636,7266
1637,2400
1638,1071
1639,3867
1640,8890
1641,9551
1642,8660
1643,3247
1644,1151
1645,4621
1646,6426
1647,8723
1648,9764
1649,3714
1650,5673
1651,3863
1652,3646
1653,9254
1654,9064
1655,1749
1656,4032
1657,4466
1658,5277
1659,8496
1660,9590
1661,7021
1662,5171
1663,2181
1664,6877
1665,6859
1666,9930
1667,9539
1668,2250
1669,5997
1670,2112
1671,3859
1672,4332
1673,3440
1674,6123
1675,3611
1676,8862
1677,8307
1678,3170
1679,3649
1680,9903
1681,6692
1682,9884
1683,1570
1684,2201
1685,1787
1686,3108
1687,3842
1688,2334
1689,6247
1690,1072
1691,9234
1692,1249
1693,6506
1694,3762
1695,9067
1696,6498
1697,8941
1698,9312
1699,3774
1700,6667
1701,3310
1702,9057
1703,2210
1704,2025
1705,1948
1706,1197
1707,8437
1708,6474
1709,8838
1710,5265
1711,5098
1712,8460
1713,8821
1714,9013
1715,6278
1716,9771
1717,1544
1718,3071
1719,4261
1720,1426
1721,5099
1722,4730
1723,3639
1724,9496
1725,6901
1726,6017
1727,9447
1728,4044
1729,1266
1730,6578
1731,1067
1732,2432
1733,9875
1734,1239
1735,3126
1736,5936
1737,6366
1738,3391
1739,9032
1740,7070
1741,3024
1742,8726
1743,1544
1744,5687
1745,6047
1746,6443
1747,6296
1748,4140
1749,3241
1750,2305
1751,3753
1752,7332
1753,3583
1754,5439
1755,4137
1756,3764
1757,8608
1758,9588
1759,4119
1760,1131
1761,3706
1762,4498
1763,4824
1764,9030
1765,8034
1766,2409
1767,1035
1768,3365
1769,8089
1770,8683
1771,6355
1772,5050
1773,1123
1774,9452
1775,9996
1776,5924
1777,9968
1778,1540
1779,7901
1780,9122
1781,2214
1782,3953
1783,3454
1784,1345
1785,2445
1786,5379
1787,2040
1788,6510
1789,9360
1790,8591
1791,6542
1792,2034
1793,4067
1794,6304
1795,6636
1796,6214
1797,7436
1798,4639
1799,1884
1800,4826
1801,7383
1802,7743
1803,2017
1804,7426
1805,3289
1806,8927
1807,4314
1808,2860
1809,4661
1810,3394
1811,6687
1812,8646
1813,8656
1814,4598
1815,4508
1816,5525
1817,3936
1818,5375
1819,3231
1820,4086
1821,1237
1822,4087
1823,5970
1824,7017
1825,9285
1826,6597
1827,3320
1828,7806
1829,6958
1830,3024
1831,2887
1832,8941
1833,9336
1834,2824
1835,4851
1836,1134
1837,7861
1838,1052
1839,6120
1840,3511
1841,4526
1842,1504
1843,9511
1844,9728
1845,7401
1846,1448
1847,5520
1848,6704
1849,9013
1850,7800
1851,5643
1852,7250
1853,2528
1854,4829
1855,9069
1856,6657
1857,9439
1858,2153
1859,5348
1860,7131
1861,4362
1862,4144
1863,4620
1864,3935
1865,6373
1866,9293
1867,1971
1868,4300
1869,8092
1870,5968
1871,6849
1872,2328
1873,9091
1874,5193
1875,3118
1876,1748
1877,1023
1878,2174
1879,3685
1880,9546
1881,8209
1882,3812
1883,1158
1884,8845
1885,4639
1886,9048
1887,3889
1888,7452
1889,8272
1890,9092
1891,8554
1892,2040
1893,5065
1894,9805
1895,6806
1896,1426
1897,9698
1898,4753
1899,9201
1900,2133
1901,1449
1902,3625
1903,5760
1904,1522
1905,2931
1906,7782
1907,3339
1908,4803
1909,1600
1910,6181
1911,9165
1912,6397
1913,7247
1914,2436
1915,8733
1916,3975
1917,5979
1918,9436
1919,4548
1920,3191
1921,7200
1922,4922
1923,3187
1924,3411
1925,3637
1926,8994
1927,8897
1928,7080
1929,8097
1930,4938
1931,3498
1932,8471
1933,7593
1934,8944
1935,5446
1936,2842
1937,6073
1938,8540
1939,7880
1940,5796
1941,6347
1942,8206
1943,6579
1944,8301
1945,2331
1946,3868
1947,4650
1948,7159
1949,7459
1950,7835
1951,3038
1952,5127
1953,2269
1954,7724
1955,9213
1956,8818
1957,7578
1958,8514
1959,4488
1960,4279
1961,2087
1962,3161
1963,2026
1964,4427
1965,2072
1966,3402
1967,4765
1968,7582
1969,9245
1970,7258
1971,2290
1972,5048
1973,5042
1974,1614
1975,9117
1976,2275
1977,6353
1978,7181
1979,8028
1980,2077
1981,3873
1982,5914
1983,4208
1984,3323
1985,9456
1986,9726
1987,3196
1988,4561
1989,7845
1990,6095
1991,8250
1992,1758
1993,1433
1994,5719
1995,9149
1996,5631
1997,5720
1998,2453
1999,9225
2000,4612
2001,8062
2002,9663
2003,4595
2004,1507
2005,7573
2006,5914
2007,1132
2008,6879
2009,1371
2010,9765
2011,4295
2012,7055
2013,4531
2014,3326
2015,3483
2016,5964
2017,9517
2018,6040
2019,2595
2020,4553
2021,4382
2022,4111
2023,8289
2024,2611
2025,4422
2026,3889
2027,5716
2028,8141
2029,8371
2030,8026
2031,8478
2032,2957
2033,1095
2034,3823
2035,6178
2036,8081
2037,8602
2038,4926
2039,7319
2040,2904
2041,5833
2042,9763
2043,1484
2044,1283
2045,4355
2046,2999
2047,8571
2048,1667
2049,3623
2050,6847
2051,1153
2052,8389
2053,5363
2054,5612
2055,4918
2056,6785
2057,6447
2058,6928
2059,5836
2060,3034
2061,3086
2062,4630
2063,1737
2064,6860
2065,8943
2066,2773
2067,9002
2068,1287
2069,8895
2070,2911
2071,3741
2072,9562
2073,5922
2074,1825
2075,2324
2076,3222
2077,3232
2078,8250
2079,1769
2080,3326
2081,9061
2082,1188
2083,7522
2084,2241
2085,6427
2086,2028
2087,3010
2088,9468
2089,9779
2090,5288
2091,8513
2092,3433
2093,5001
2094,3146
2095,1953
2096,2068
2097,5256
2098,7990
2099,1439
2100,2420
2101,1752
2102,8752
2103,6305
2104,8710
2105,9891
2106,9514
2107,9034
2108,4108
2109,2977
2110,8094
2111,7896
2112,2112
2113,9745
2114,8475
2115,5698
2116,6314
2117,8037
2118,7632
2119,1327
2120,3766
2121,1247
2122,2321
2123,1505
2124,5965
2125,1058
2126,7664
2127,2114
2128,1631
2129,9251
2130,5884
2131,3986
2132,2361
2133,7551
2134,7290
2135,2330
2136,3818
2137,3153
2138,3100
2139,9953
2140,2664
2141,2945
2142,6654
2143,4133
2144,9211
2145,4747
2146,4724
2147,3984
2148,1831
2149,7738
2150,1369
2151,3039
2152,3404
2153,5388
2154,9402
2155,8615
2156,5603
2157,2227
2158,9339
2159,4910
2160,8891
2161,7242
2162,6543
2163,2607
2164,3510
2165,3260
2166,4597
2167,6188
2168,8473
2169,4435
2170,1772
2171,7950
2172,7805
2173,5173
2174,3653
2175,6385
2176,8883
2177,1312
2178,7355
2179,5293
2180,8681
2181,2760
2182,9197
2183,8192
2184,1730
2185,4097
2186,6746
2187,8838
2188,6659
2189,6602
2190,8639
2191,9051
2192,3048
2193,7645
2194,3271
2195,7579
2196,2289
2197,1716
2198,2485
2199,9330
2200,9847
2201,6157
2202,1425
2203,2294
2204,4985
2205,2345
2206,8738
2207,6007
2208,7101
2209,7765
2210,8788
2211,4387
2212,7520
2213,4701
2214,4151
2215,6562
2216,7574
2217,9356
2218,4018
2219,3709
2220,2901
2221,9333
2222,2984
2223,2486
2224,9292
2225,1627
2226,3062
2227,3940
2228,4664
2229,3596
2230,2414
2231,7804
2232,7475
2233,8360
2234,7176
2235,6364
2236,4742
2237,3648
2238,4602
2239,1584
2240,4705
2241,4860
2242,3242
2243,6736
2244,5466
2245,6459
2246,4646
2247,3759
2248,3911
2249,6447
2250,3616
2251,1609
2252,8234
2253,2183
2254,9503
2255,1901
2256,4839
2257,4249
2258,4834
2259,2113
2260,9157
2261,5197
2262,8107
2263,8404
2264,4540
2265,6193
2266,9408
2267,1583
2268,9664
2269,6765
2270,3442
2271,3426
2272,3715
2273,1466
2274,9569
2275,7338
2276,5647
2277,7481
2278,4618
2279,1389
2280,7733
2281,3070
2282,2516
2283,7973
2284,8116
2285,7337
2286,2590
2287,4924
2288,7509
2289,1072
2290,6434
2291,9169
2292,5734
2293,7392
2294,2532
2295,1595
2296,4680
2297,4063
2298,7283
2299,8378
2300,6142
2301,3259
2302,7692
2303,7041
2304,1442
2305,9683
2306,5002
2307,2426
2308,2644
2309,9765
2310,7621
2311,9178
2312,8615
2313,2889
2314,3901
2315,2568
2316,4816
2317,3709
2318,8153
2319,8390
2320,1792
2321,5742
2322,4599
2323,6445
2324,6637
2325,3492
2326,7182
2327,3164
2328,5504
2329,6281
2330,2641
2331,6581
2332,5135
2333,6959
2334,7706
2335,5929
2336,8849
2337,2848
2338,4332
2339,7813
2340,7687
2341,3579
2342,8825
2343,8969
2344,7270
2345,7730
2346,9948
2347,9782
2348,2048
2349,5660
2350,1985
2351,9471
2352,9070
2353,9697
2354,6666
2355,1346
2356,6056
2357,1913
2358,3180
2359,3881
2360,2055
2361,2327
2362,4751
2363,7317
2364,9546
2365,2982
2366,5229
2367,6934
2368,4138
2369,4943
2370,2476
2371,3116
2372,4102
2373,9453
2374,9812
2375,2481
2376,6203
2377,6342
2378,5564
2379,1460
2380,4044
2381,9526
2382,8968
2383,3620
2384,6529
2385,1168
2386,8193
2387,4969
2388,8342
2389,8521
2390,5131
2391,4946
2392,4301
2393,2698
2394,2329
2395,1871
2396,9119
2397,1647
2398,6122
2399,5396
2400,7254
2401,8457
2402,5950
2403,2868
2404,9340
2405,9718
2406,7632
2407,4011
2408,3212
2409,2778
2410,7187
2411,6480
2412,7557
2413,5817
2414,2264
2415,6061
2416,7887
2417,7445
2418,1731
2419,8624
2420,1270
2421,8612
2422,8936
2423,7983
2424,5074
2425,3716
2426,6136
2427,8405
2428,6352
2429,1371
2430,6453
2431,4672
2432,4174
2433,8325
2434,3081
2435,1100
2436,1176
2437,7553
2438,1336
2439,9531
2440,9659
2441,8064
2442,5951
2443,4301
2444,4867
2445,6988
2446,9867
2447,6153
2448,9098
2449,4084
2450,1748
2451,8011
2452,9561
2453,1502
2454,8577
2455,4833
2456,4200
2457,1788
2458,9207
2459,2661
2460,1225
2461,8971
2462,7670
2463,2312
2464,9730
2465,9650
2466,5682
2467,1012
2468,3064
2469,2009
2470,8747
2471,9119
2472,1672
2473,9160
2474,1450
2475,2715
2476,8562
2477,2610
2478,5510
2479,3387
2480,3370
2481,9528
2482,8831
2483,2828
2484,4449
2485,5530
2486,2506
2487,5446
2488,1134
2489,1052
2490,4372
2491,5682
2492,2439
2493,7315
2494,3781
2495,8543
2496,8154
2497,6561
2498,5595
2499,6182
